Scores,Steps
12.75196199,4
11.92552904,4
11.86959126,4
12.69629033,4
12.3721685,4
11.90236961,4
11.85836442,4
12.01285712,4
12.64876278,4
12.08575404,4
12.54623279,4
12.30694152,4
12.66782244,4
12.47184979,4
12.67377096,4
11.90213007,4
12.7066534,4
12.33883138,4
12.99443139,4
12.51582185,4
13.01368778,4
12.80166286,4
12.50907715,4
12.08713003,4
12.72013346,4
12.19389463,4
11.91951856,4
12.47525211,4
12.6682182,4
12.81814909,4
10.93439755,4
12.05762415,4
12.04904303,4
12.68798975,4
12.0370445,4
12.08049015,4
12.63286798,4
12.81678629,4
12.43716602,4
12.66319612,4
12.14373569,4
12.57827652,4
12.59123335,4
12.5673061,4
11.97378267,4
12.57333219,4
11.54147152,4
11.8687088,4
12.30924495,4
12.66168301,4
12.17562743,4
12.70313202,4
12.24143087,4
10.97561317,4
12.1557034,4
12.66568605,4
12.63176747,4
12.6591296,4
12.82240538,4
10.51270293,4
12.35729882,4
12.663558,4
12.08130136,4
12.01105523,4
12.44936992,4
12.26373309,4
12.76635164,4
11.7565318,4
12.16921063,4
12.15339117,4
12.56892001,4
12.96093996,4
12.77001633,4
12.6133376,4
12.35092212,4
12.09603095,4
12.30129315,4
12.3009801,4
12.14153602,4
12.22296783,4
12.33214377,4
12.18185487,4
12.03653509,4
13.07290764,4
12.52739962,4
13.02774092,4
12.29316239,4
12.3053525,4
11.83244255,4
12.9235803,4
12.07127582,4
12.49412716,4
12.55160564,4
12.66584097,4
12.33390343,4
13.02457304,4
12.75801039,4
12.87731658,4
12.7650714,4
11.99765697,4
12.3061789,4
11.78035108,4
12.70097896,4
12.46090028,4
12.62288,4
12.7506117,4
12.17422933,4
12.79015659,4
12.71463347,4
12.89837354,4
12.24145406,4
12.53364913,4
12.65981339,4
11.78594629,4
12.04140636,4
12.13201047,4
12.29238364,4
12.09008309,4
12.82060572,4
12.35494063,4
12.78713944,4
12.56053197,4
12.24079091,4
12.77151612,4
12.69424062,4
12.47322405,4
12.03926791,4
12.82254384,4
12.21130735,4
12.89328531,4
12.44002602,4
12.36219517,4
12.60952261,4
12.07706479,4
11.02971292,4
11.83037034,4
11.97760857,4
11.52517467,4
12.87301998,4
12.80655769,4
12.58019648,4
11.85108324,4
12.31844173,4
7.685477783,4
12.71392497,4
9.609951549,4
11.00897695,4
12.61491471,5
13.8183937,5
8.390329922,4
12.96148041,5
13.30384239,5
11.52017261,5
14.46755775,5
13.61397316,5
9.478168475,5
12.58249746,5
12.80262892,5
11.75100257,5
14.44589354,5
13.54295369,5
12.61384831,5
12.66877777,5
12.84407746,5
13.65460064,5
8.595945297,4
12.91131248,5
13.76463379,5
12.38157697,5
13.41879897,5
12.68813907,5
12.36932906,5
12.8260108,5
14.79038767,5
13.25159009,5
13.55636635,5
13.13310838,5
11.49993622,5
13.09724637,5
11.78466109,5
14.53597698,5
13.4257697,5
12.71333942,5
13.12904525,5
7.994602407,4
12.88842063,5
13.10683405,5
13.02005761,5
12.36914211,5
13.13892465,5
12.20112713,5
13.05340755,5
11.79217401,5
12.33778806,5
8.539543047,4
13.42519997,5
13.35569218,5
12.46095184,5
14.28443311,5
13.38098457,5
13.96126049,5
14.78418969,5
10.71178079,4
14.21971828,5
11.65476947,4
14.02499435,5
9.3973501,4
13.04454226,5
11.35230536,4
12.92494044,5
14.51185571,5
14.23163701,5
8.438714447,4
14.09308927,5
9.711656033,4
13.04731092,5
14.12740369,5
14.48413698,5
13.89091608,5
13.25075763,5
13.37408139,5
11.23329024,4
14.13836946,5
13.85495759,5
15.00132992,5
14.18740598,5
13.46375894,5
14.09319241,5
14.07391733,5
14.09273949,5
12.89001297,5
13.18604934,5
14.58116209,5
8.301851127,4
10.88623807,4
14.67707984,5
13.12575465,5
14.28217213,5
13.8825951,5
12.61588183,5
13.36809184,5
14.32890328,5
14.57762336,5
12.96558774,5
12.87854499,5
13.94835783,5
14.04193585,5
13.84890322,5
13.94672119,5
13.87740466,5
10.75580955,4
13.9291839,5
13.78770974,5
13.94883526,5
15.43425039,5
13.96404397,5
13.65644034,5
14.16118161,5
14.18434559,5
14.70436273,5
11.94933752,5
13.90155336,5
14.83746855,5
13.59531034,5
13.69520526,5
13.32797579,5
14.06431397,5
13.59857556,5
12.41945631,5
12.50992925,5
13.67912032,5
13.83643622,5
13.68141593,5
14.00916478,5
13.62550426,5
13.78977555,5
13.09651516,5
13.63660294,5
12.3181448,5
13.4492685,5
9.185330777,4
12.10918672,5
13.92136516,5
13.54939501,5
14.28491387,5
13.63321326,5
11.93524233,4
10.8064334,4
14.30683223,5
13.83164927,5
13.56237926,5
13.72784173,5
10.46031491,4
12.82241252,5
13.57146855,5
8.924762587,4
8.863054128,4
13.55555872,5
13.68277303,5
14.81806275,5
13.25225209,5
13.31838839,5
13.78841561,5
13.51955362,5
12.77229852,5
13.14780726,5
14.64948542,5
13.8789973,5
14.06186309,5
13.0361412,5
14.1459711,5
13.29333323,5
13.98746078,5
12.88127206,5
13.27445966,5
13.41384789,5
13.90806505,5
10.09491495,4
12.95707575,5
12.7721288,5
13.2501759,5
13.82316736,5
13.68233124,5
13.21041933,5
11.78669447,5
11.34832119,5
13.67867882,5
13.46553127,5
13.54929012,5
13.92342224,5
12.3798839,5
13.32080781,5
13.7265838,5
11.95892778,5
13.3688557,5
13.55990472,5
8.957975477,4
12.5983163,5
11.28756915,4
13.34029729,5
13.04456933,5
13.20711444,5
13.65681447,5
15.15194171,5
14.74504624,5
11.98165933,5
13.95950126,5
12.59984663,5
13.74042587,5
12.75834511,5
13.36436023,5
13.71464171,5
12.79642497,5
13.65442091,5
13.62488998,5
13.9351185,5
13.02129582,5
13.85642302,5
12.4312767,5
11.95193568,5
13.44707461,5
13.69221421,5
14.06605331,5
13.38766773,5
13.60849704,5
13.2231054,5
13.09782773,5
13.89851338,5
13.03092722,5
13.41867237,5
13.159475,5
13.44788902,5
13.37383441,5
10.2887101,4
13.42748019,5
13.09755488,5
12.99540963,5
13.8397268,5
9.165241671,4
13.56552735,5
8.63261121,4
13.93576334,5
14.02872626,5
12.36352849,5
13.45612608,5
12.76590684,5
14.64144257,5
13.76694776,5
13.08237786,5
8.28348907,4
13.26128989,5
14.11502259,5
13.45158766,5
12.60193381,5
12.1487378,5
12.71720611,5
13.80492452,5
14.11064795,5
13.45082551,5
13.63282292,5
14.77927672,5
12.82008181,5
13.72202018,5
13.20167901,5
13.32358211,5
11.645495,5
12.80166295,5
12.6595289,5
13.1985843,5
13.35272367,5
14.36902608,5
13.73676858,5
13.62082092,5
13.04136595,5
9.720066593,4
12.22876373,5
13.37125668,5
14.3758336,5
12.96483467,5
13.04390593,5
14.58220869,5
12.37348244,5
13.1780134,5
13.97999949,5
12.43866471,5
12.97501913,5
13.18476742,5
13.23938943,5
14.2356815,5
14.76419216,5
13.73774022,5
13.33936467,5
13.30900744,5
14.41977562,5
13.52845375,5
13.87732748,5
14.07808091,5
14.00395427,5
11.7781456,5
13.51790924,5
13.14453299,5
9.595589505,5
12.63526986,5
13.81425683,5
13.20930496,5
13.64403708,5
12.88610047,5
13.68745642,5
13.26088361,5
12.61906144,5
11.98921762,5
13.49572123,5
13.56186353,5
12.77616641,5
12.89576826,5
13.82404551,5
14.46340621,5
13.46117328,5
13.16802116,5
13.89325853,5
13.81623341,5
11.49529807,5
10.76154639,5
11.81964278,5
12.01089,5
12.19122939,5
12.56678335,5
12.98685353,5
12.68220796,5
13.22771211,5
13.63594448,5
10.65467526,5
13.32315193,5
13.29270798,5
12.55171357,5
13.84828672,5
10.50121421,5
12.02351186,5
13.60153965,5
13.4136464,5
12.01543957,5
13.19299745,5
13.32278344,5
12.35116382,5
11.80174481,5
13.15810599,5
12.76890979,5
12.75876497,5
11.27285616,5
11.84848099,5
12.0546173,5
12.44648224,5
12.13384574,5
12.44822062,5
13.05793853,5
10.24220223,5
12.60821085,5
11.89364392,5
12.22208997,5
13.14239641,5
11.47127022,5
12.51862154,5
12.88728134,5
12.32129466,5
12.07807471,5
13.21165382,5
11.27782623,5
10.60215382,5
13.10141713,5
12.26756222,5
12.27619547,5
13.33510012,5
11.24329187,5
12.60104136,5
12.80740587,5
13.40838076,5
12.52951631,5
13.45977336,5
13.56825604,5
12.49486792,5
13.89092337,5
13.62246914,5
13.07555312,5
8.301290164,4
13.12491135,5
13.80537158,5
12.86738808,5
12.93482788,5
13.73895868,5
13.87174099,5
13.15331116,5
13.5120401,5
13.76212756,5
12.769462,5
12.42554182,5
13.49204052,5
13.57630807,5
13.31934554,5
13.47571009,5
13.54908474,5
13.03533449,5
13.5503352,5
12.9829826,5
13.40527642,5
13.19749374,5
13.94905263,5
13.29987844,5
12.13988877,5
13.66235354,5
13.53755089,5
8.332897968,4
13.36912147,5
14.40339974,5
14.31181786,5
13.15082683,5
12.30644192,5
13.78641859,5
12.17010452,5
12.71731056,5
13.795357,5
13.98663994,5
13.29540492,5
13.15427043,5
13.6449064,5
13.84163638,5
13.51809008,5
13.11597009,5
13.1030798,5
13.48191747,5
12.27173382,5
13.56314565,5
13.87999172,5
13.13290817,5
13.16493581,5
13.59961169,5
14.39703892,5
13.06097411,5
13.34934525,5
12.53520573,5
12.48679693,5
13.67298321,5
12.99481991,5
12.133778,5
11.77400436,5
12.34721472,5
14.56001901,5
13.24285018,5
13.2456778,5
13.25453807,5
13.40408615,5
13.24754122,5
13.23984899,5
12.78370347,5
13.25283852,5
12.97606171,5
12.53902108,5
13.35487242,5
13.59289222,5
13.60612118,5
12.93884869,5
11.85718397,5
12.58658173,5
12.78638114,5
13.01032132,5
13.45107594,5
12.81510675,5
10.33113094,4
11.92835039,5
13.88178405,5
13.19980702,5
12.63068277,5
13.25405904,5
12.41098322,5
14.54551171,5
13.88970031,5
13.18509844,5
13.38611983,5
8.455710273,4
13.17826884,5
13.52420565,5
12.59979446,5
13.86662068,5
15.13945817,5
15.08609078,5
14.94406076,5
15.24047721,5
15.45298003,5
15.05783567,5
14.33247193,5
15.9474703,5
15.76186029,5
15.25650951,5
15.45339078,5
14.5114814,5
15.37910869,5
15.67358774,5
16.261618,5
14.75586529,5
15.39129869,5
14.21612424,5
14.30048136,5
15.45782011,5
15.8727597,5
15.40364952,5
15.17496009,5
14.58614665,5
14.97454348,5
15.58446437,5
15.76438305,5
16.05461886,5
14.0398911,5
15.5886237,5
15.67491125,5
16.00306318,5
13.52635312,5
16.0828442,5
15.53080086,5
14.54287829,5
15.07932513,5
15.83543114,5
14.2719003,5
15.92149965,5
14.55809643,5
15.17463378,5
15.52604472,5
16.03737012,5
15.6302737,5
15.71594254,5
16.254549,5
15.01646298,5
14.58211941,5
15.43058765,5
11.9938889,5
14.91437157,5
15.85640309,5
15.15222285,5
15.74362319,5
14.23420269,5
15.68892743,5
15.62777046,5
15.70847294,5
15.53666209,5
14.08648215,5
15.52496276,5
14.79382699,5
15.87294172,5
15.42502627,5
15.72019479,5
15.66116288,5
16.087855,5
15.84856826,5
16.05400267,5
16.30162314,5
14.98242943,5
15.42447146,5
14.97384359,5
14.53132809,5
15.60356068,5
15.315361,5
14.80419102,5
15.97449211,5
15.81823942,5
15.3816369,5
14.78938291,5
15.54888652,5
15.53925492,5
15.88025329,5
15.75452203,5
14.45855726,5
15.45895817,5
16.15121995,5
16.22789072,5
15.34146188,5
15.56265415,5
15.81289067,5
15.7052719,5
15.37144786,5
15.67137461,5
15.63190017,5
15.85097858,5
14.62913744,5
16.39252944,5
15.1564852,5
15.72298809,5
14.50222055,5
15.40368449,5
15.48487313,5
16.02034058,5
15.34930189,5
15.57228369,5
15.5481935,5
14.64134202,5
15.86171213,5
16.0489063,5
14.05021616,5
14.32497199,5
15.70064596,5
15.96705507,5
14.59508402,5
13.56568087,5
15.58518798,5
15.2473583,5
14.70638259,5
15.85193254,5
15.5337711,5
14.6853292,5
14.6452725,5
15.60607772,5
15.55689747,5
15.5935941,5
13.17390427,5
15.60737039,5
15.2693216,5
15.58976748,5
14.82015081,5
15.81069806,5
15.50580914,5
15.99080867,5
14.97958545,5
14.82344006,5
15.63484348,5
16.07193056,5
15.90296658,5
15.47548284,5
14.66032827,5
14.43687136,5
15.348952,5
15.37472366,5
15.0913789,5
15.74013972,5
14.99131938,5
15.76141889,5
13.60659817,5
14.17021564,5
15.80688267,5
16.34567239,5
15.42948051,5
14.80335121,5
15.57624427,5
14.57713047,5
15.59726267,5
16.15818789,5
15.52914534,5
15.62638023,5
16.185348,5
14.87958053,5
16.33944504,5
14.49210536,5
15.60567592,5
15.62955694,5
15.59798983,5
14.63440585,5
15.27781378,5
14.66636961,5
15.19930552,5
15.26668267,5
16.39577509,5
15.66153316,5
15.36851396,5
15.77589286,5
15.93985868,5
13.47378082,5
14.70501382,5
16.06692361,5
16.05085891,5
15.47662605,5
14.74540107,5
15.67492484,5
15.93486388,5
15.71400052,5
14.04304174,5
16.18436125,5
15.16593884,5
16.08173386,5
15.27090708,5
14.86216568,5
15.00443614,5
15.57550641,5
13.82874195,5
15.63405264,5
14.89844507,5
16.25565938,5
15.90261806,5
16.20362034,5
15.41003599,5
16.27871994,5
15.75359445,5
15.53246909,5
15.78970273,5
15.53568486,5
14.7145761,5
15.62696025,5
15.55492674,5
16.03927991,5
15.57719406,5
14.91864716,5
16.11143273,5
14.40075664,5
15.70518057,5
15.80275981,5
15.82477352,5
15.4628646,5
15.74695159,5
15.69641631,5
15.39911098,5
13.80386713,5
15.67365521,5
16.19744171,5
15.6769065,5
15.25051609,5
13.8745673,5
16.00369348,5
15.66007113,5
15.87033888,5
14.76439178,5
14.73757856,5
15.9612694,5
15.66351309,5
14.57710336,5
14.51850183,5
15.67713058,5
15.80252158,5
15.95764462,5
15.32771583,5
15.8899679,5
16.05812724,5
15.59533199,5
15.25128779,5
16.28868027,5
14.78387119,5
15.4553289,5
14.44169416,5
15.95541415,5
15.81744632,5
14.33987023,5
13.7927709,5
15.36354748,5
15.45331607,5
15.47376231,5
15.67564582,5
14.67839617,5
15.88012319,5
15.88294554,5
15.88204409,5
15.69269641,5
13.75573299,5
16.09903671,5
15.8540855,5
16.00685185,5
15.94697916,5
15.8602653,5
14.4701401,5
15.33310213,5
13.73447851,5
14.5606312,5
15.93901119,5
15.7766107,5
14.57132139,5
14.4207184,5
15.88462572,5
15.85599649,5
16.15316364,5
15.77347443,5
15.36647938,5
15.61363358,5
15.58250725,5
15.69554744,5
14.39031245,5
14.76159663,5
14.99163646,5
15.39225533,5
15.66769849,5
14.01988062,5
15.58457837,5
15.61746217,5
16.41930147,5
15.81428819,5
14.14664662,5
15.22122627,5
15.25489344,5
14.56581036,5
14.62997677,5
15.47371183,5
15.95588532,5
14.70337735,5
15.82695206,5
14.89249138,5
15.66070827,5
16.27602757,5
13.72587866,5
16.23805697,5
15.99881515,5
15.75717362,5
14.1653183,5
15.64238377,5
14.86030936,5
14.73002341,5
15.79819841,5
16.28660707,5
15.32107046,5
15.16632597,5
15.2633004,5
15.62383554,5
15.478059,5
15.56984627,5
13.29681016,5
15.71763594,5
14.97075763,5
15.88171009,5
15.86701187,5
15.42974048,5
15.06871986,5
15.76988845,5
15.46091287,5
15.6563184,5
16.03461341,5
14.61824311,5
13.97298852,5
16.19389746,5
15.90324626,5
15.99877831,5
16.22751858,5
15.46355655,5
15.623478,5
14.15387526,5
15.08497873,5
15.95353522,5
14.63716503,5
14.65052138,5
15.67575607,5
15.49881342,5
15.97924641,5
14.61376675,5
15.58431985,5
15.17707539,5
15.86886324,5
15.64850693,5
15.8482538,5
15.69576176,5
15.47280861,5
14.68155318,5
15.4657487,5
15.95177349,5
15.46675186,5
15.75297048,5
15.74167826,5
15.63987204,5
16.11783764,5
15.45867934,5
16.07484616,5
15.33140529,5
15.38637394,5
14.79177398,5
15.71842966,5
15.18828405,5
14.84525419,5
14.81488475,5
15.49497639,5
15.25430554,5
15.99986312,5
15.82052433,5
10.82141685,31
17.6094972,32
10.06698746,28
13.15892736,30
17.7566776,31
12.49576726,15
12.77661751,17
11.6192749,15
13.45549564,15
13.31794092,14
14.34499344,12
15.46860647,13
16.35313198,13
15.01091,12
14.82257924,12
12.6437769,12
14.80738289,13
12.54204812,13
12.99307103,13
13.19281717,12
11.25763914,12
13.02259493,12
13.57087346,11
13.49543195,12
11.23744237,12
12.0280244,14
13.3985116,11
12.5677478,12
13.32666315,9
13.73442591,6
16.40709092,5
15.26371877,5
15.77447079,5
15.36607361,5
16.03183747,5
15.29555261,5
15.93886573,5
15.38639395,5
16.00088808,5
15.6350865,5
15.69778867,5
15.70005117,5
15.20278192,5
14.41880551,5
15.12653837,5
15.76371681,5
14.34176672,5
16.00360874,5
15.81599255,5
15.58953558,5
15.39941237,5
14.88628947,5
16.05470746,5
14.37353372,5
16.34357018,5
14.69446509,5
15.83412313,5
15.03296553,5
16.11482847,5
15.45007929,5
15.98431032,5
